municipio,estado,bioma,latitude,longitude,municipio_y,probabilidade,semana,precipitacao_total,dias_sem_chuva_max
BURITIS,RONDÔNIA,Amazônia,-9.943635151515151,-63.974358787878785,592,0.9959602,25,32.47007045587968,12.155844155844155
BURITIZAL,SÃO PAULO,Cerrado,-20.172093684210527,-47.705962578947364,593,0.98899966,25,23.61919475043824,54.111111111111114
BURITIZEIRO,MINAS GERAIS,Cerrado,-17.44525363636364,-45.199625999999995,594,0.9821967,25,29.25846554412873,15.436170212765957
BUTIÁ,RIO GRANDE DO SUL,Pampa,-30.3730025,-52.0981,595,0.0017158068,25,28.480506577868713,2.75
BUÍQUE,PERNAMBUCO,Caatinga,-8.693392727272727,-37.11838818181818,596,0.9758154,25,36.77245219088768,7.0
BÁLSAMO,SÃO PAULO,Mata Atlântica,-20.7357,-49.56863,597,0.97123444,25,22.116700831072006,4.0
CAAPIRANGA,AMAZONAS,Amazônia,-3.178785918367347,-61.46548836734694,598,0.0059112455,25,30.422720240262503,2.849056603773585
CAAPORÃ,PARAÍBA,Mata Atlântica,-7.474516666666666,-34.913246666666666,599,0.9878241,25,28.248070343422754,6.166666666666667
CAARAPÓ,MATO GROSSO DO SUL,Mata Atlântica,-22.57893222222222,-54.87018555555555,600,0.9614541,25,36.698265756494045,5.0625
CAATIBA,BAHIA,Mata Atlântica,-14.9734075,-40.36809,601,0.97945446,25,29.331509117638838,4.875
CABACEIRAS,PARAÍBA,Caatinga,-7.48251,-36.33383,602,0.99999905,25,10.483267066533788,3.5
CABECEIRA GRANDE,MINAS GERAIS,Cerrado,-16.04521888888889,-47.12327444444444,603,0.9753533,25,34.299034515617834,44.375
CABECEIRAS,GOIÁS,Cerrado,-15.755868333333334,-46.97830833333333,604,0.97917056,25,31.18241533314662,28.136363636363637
CABECEIRAS DO PIAUÍ,PIAUÍ,Caatinga,-4.428389999999999,-42.32636333333333,605,0.976891,25,32.642511590162805,13.0
CABIXI,RONDÔNIA,Amazônia,-13.604798571428573,-60.705270142857145,606,0.0065180454,25,35.72052533549074,1.0
CABO FRIO,RIO DE JANEIRO,Mata Atlântica,-22.636215714285715,-42.090559999999996,607,0.9788219,25,30.333789960404683,3.9166666666666665
CABREÚVA,SÃO PAULO,Mata Atlântica,-23.25165,-47.11282,608,0.99999857,25,13.832551910273668,11.5
CABROBÓ,PERNAMBUCO,Caatinga,-8.381981,-39.406512,609,0.9833009,25,30.73124556289781,17.9
CACAULÂNDIA,RONDÔNIA,Amazônia,-10.312494166666667,-62.95557258333333,610,0.9961838,25,27.779744599520242,7.333333333333333
CACEQUI,RIO GRANDE DO SUL,Pampa,-29.978675714285714,-54.895067142857144,611,0.9800742,25,33.89879241037283,3.357142857142857
CACHOEIRA,BAHIA,Mata Atlântica,-12.636099999999999,-38.90735,612,0.9999987,25,15.958510450878357,5.833333333333333
CACHOEIRA ALTA,GOIÁS,Cerrado,-18.500218,-51.000178,613,0.96625507,25,38.213266023797374,21.6
CACHOEIRA ALTA,GOIÁS,Mata Atlântica,-18.88826,-50.869910000000004,613,0.96625507,25,38.213266023797374,21.6
CACHOEIRA DA PRATA,MINAS GERAIS,Cerrado,-19.537976666666665,-44.461373333333334,614,0.97245705,25,35.729477477805894,43.666666666666664
CACHOEIRA DE GOIÁS,GOIÁS,Cerrado,-16.7405,-50.6752275,615,0.0002742755,25,38.05142870418075,1.25
CACHOEIRA DE MINAS,MINAS GERAIS,Mata Atlântica,-22.332636666666662,-45.78034,616,0.97648084,25,26.198806555600182,4.666666666666667
CACHOEIRA DE PAJEÚ,MINAS GERAIS,Mata Atlântica,-15.99794625,-41.539345,617,0.9847445,25,33.44799174355001,24.875
CACHOEIRA DO ARARI,PARÁ,Amazônia,-0.9689765853658536,-48.84242975609756,618,0.99677116,25,35.26203841695375,6.7272727272727275
CACHOEIRA DO PIRIÁ,PARÁ,Amazônia,-2.081535424836601,-46.45874882352941,619,0.9975325,25,31.81296889676271,4.274193548387097
CACHOEIRA DO SUL,RIO GRANDE DO SUL,Pampa,-30.354904285714287,-53.02506571428571,620,0.0017169267,25,24.534818789385348,1.7142857142857142
CACHOEIRA DOS ÍNDIOS,PARAÍBA,Caatinga,-6.9324275,-38.68576,621,0.9835133,25,26.279091266476485,8.75
CACHOEIRA DOURADA,GOIÁS,Cerrado,-18.47214,-49.49778,622,0.9801737,25,28.198520668171106,16.61111111111111
CACHOEIRA DOURADA,GOIÁS,Mata Atlântica,-18.478242,-49.68035,622,0.9801737,25,28.198520668171106,16.61111111111111
CACHOEIRA DOURADA,MINAS GERAIS,Cerrado,-18.65252,-49.52079,622,0.9801737,25,28.198520668171106,16.61111111111111
CACHOEIRA DOURADA,MINAS GERAIS,Mata Atlântica,-18.54592,-49.50239,622,0.9801737,25,28.198520668171106,16.61111111111111
CACHOEIRA GRANDE,MARANHÃO,Amazônia,-3.0793583333333334,-44.012825,623,0.9975406,25,27.726629587030118,14.733333333333333
CACHOEIRA GRANDE,MARANHÃO,Cerrado,-3.1244036363636365,-43.91412636363636,623,0.9975406,25,27.726629587030118,14.733333333333333
CACHOEIRA PAULISTA,SÃO PAULO,Mata Atlântica,-22.69882857142857,-44.95638928571429,624,0.9802874,25,31.514075215843814,7.0
CACHOEIRAS DE MACACU,RIO DE JANEIRO,Mata Atlântica,-22.577776666666665,-42.75752666666667,625,0.98928064,25,29.982514895902074,3.0
CACHOEIRINHA,PERNAMBUCO,Caatinga,-8.521519999999999,-36.27397,626,0.9702968,25,30.976880411353907,17.0
CACHOEIRINHA,TOCANTINS,Cerrado,-6.104146153846154,-47.788411538461546,626,0.9702968,25,30.976880411353907,17.0
CACHOEIRO DE ITAPEMIRIM,ESPÍRITO SANTO,Mata Atlântica,-20.798637777777778,-41.13866222222222,627,0.9809777,25,30.35976981009995,12.833333333333334
CACIMBINHAS,ALAGOAS,Caatinga,-9.445176666666667,-36.938655000000004,628,0.97324646,25,29.710158904648257,15.416666666666666
CACOAL,RONDÔNIA,Amazônia,-11.273024999999999,-61.321102833333335,629,0.99614245,25,28.53772520288139,11.777777777777779
CACONDE,SÃO PAULO,Mata Atlântica,-21.571807999999997,-46.642116,630,0.9787699,25,31.84995178238146,3.6
CACULÉ,BAHIA,Caatinga,-14.52947,-42.23625428571428,631,0.9779458,25,32.25279797540157,19.071428571428573
CAETANOS,BAHIA,Caatinga,-14.339258333333333,-40.953601666666664,632,0.97524023,25,25.77356569905889,13.5
CAETANÓPOLIS,MINAS GERAIS,Cerrado,-19.31071,-44.37652666666667,633,0.9667549,25,36.29176093449973,23.0
CAETITÉ,BAHIA,Caatinga,-13.8845709375,-42.5081713125,634,0.9833009,25,30.70133232584001,19.464285714285715
CAETÉ,MINAS GERAIS,Cerrado,-19.7718975,-43.6406625,635,0.98083365,25,29.24477738776694,21.533333333333335
CAETÉ,MINAS GERAIS,Mata Atlântica,-19.936087272727274,-43.68362090909091,635,0.98083365,25,29.24477738776694,21.533333333333335
CAETÉS,PERNAMBUCO,Caatinga,-8.756860000000001,-36.71544333333333,636,0.975575,25,27.84383019914346,6.75
CAFARNAUM,BAHIA,Caatinga,-11.7213,-41.5033575,637,0.97324646,25,30.022640439634277,35.5
CAFELÂNDIA,SÃO PAULO,Mata Atlântica,-21.73306,-49.512728333333335,638,0.98578215,25,33.29092985597796,6.75
CAFEZAL DO SUL,PARANÁ,Mata Atlântica,-23.950805,-53.609065,639,0.00047428903,25,39.930943671360154,1.5
CAIAPÔNIA,GOIÁS,Cerrado,-17.02758693023256,-51.879343023255814,640,0.99107236,25,29.766892038417488,14.777777777777779
CAICÓ,RIO GRANDE DO NORTE,Caatinga,-6.412686666666667,-37.005253333333336,641,0.95787376,25,37.72860874655731,29.333333333333332
CAIEIRAS,SÃO PAULO,Mata Atlântica,-23.34372666666667,-46.7662575,642,0.98450756,25,34.50895855208956,3.9583333333333335
CAIRU,BAHIA,Mata Atlântica,-13.42909,-38.99144,643,0.98160446,25,49.67865789749684,5.5
CAIUÁ,SÃO PAULO,Mata Atlântica,-21.58179,-51.891236666666664,644,0.99999857,25,18.2860431318385,8.0
CAIÇARA,PARAÍBA,Caatinga,-6.62559,-35.36168,645,0.0023256373,25,23.77174578266462,1.5
CAIÇARA DO NORTE,RIO GRANDE DO NORTE,Caatinga,-5.27475,-36.02905,646,0.97524023,25,25.74058374081654,58.5
CAIÇARA DO RIO DO VENTO,RIO GRANDE DO NORTE,Caatinga,-5.774116666666667,-36.01498,647,0.98204523,25,26.682895698496093,5.5
CAJAMAR,SÃO PAULO,Mata Atlântica,-23.33286,-46.87410666666667,648,0.9999987,25,17.29401821101182,8.166666666666666
CAJAPIÓ,MARANHÃO,Amazônia,-2.9171799999999997,-44.643167999999996,649,0.9976121,25,30.07326114560317,10.9
CAJARI,MARANHÃO,Amazônia,-3.39797625,-45.014325,650,0.99752206,25,29.335491045837543,5.6923076923076925
CAJATI,SÃO PAULO,Mata Atlântica,-24.83571,-48.282905,651,0.95368665,25,19.50897677034291,4.5
CAJAZEIRAS,PARAÍBA,Caatinga,-6.928502142857143,-38.5589,652,0.9835802,25,25.76952733592209,12.5
CAJAZEIRAS DO PIAUÍ,PIAUÍ,Caatinga,-6.817616666666667,-42.44635788888889,653,0.97638124,25,35.81327806472712,10.083333333333334
CAJAZEIRINHAS,PARAÍBA,Caatinga,-6.936815,-37.794335000000004,654,0.9849808,25,25.719998620129402,9.0
CAJOBI,SÃO PAULO,Mata Atlântica,-20.86797333333333,-48.842915,655,0.9745335,25,33.886673775217176,12.3
CAJUEIRO,ALAGOAS,Mata Atlântica,-9.41563,-36.14261,656,0.97781897,25,44.63263257813966,8.0
CAJUEIRO DA PRAIA,PIAUÍ,Caatinga,-3.009145,-41.37688,657,0.98372525,25,27.593408017305656,6.5
CAJURU,SÃO PAULO,Cerrado,-21.375020000000003,-47.335028333333334,658,0.9823941,25,31.68316394898715,7.571428571428571
CAJURU,SÃO PAULO,Mata Atlântica,-21.37325815384615,-47.277427961538464,658,0.9823941,25,31.68316394898715,7.571428571428571
CALDAS,MINAS GERAIS,Mata Atlântica,-21.938599999999997,-46.455420000000004,659,0.00060184853,25,34.6876391658458,2.6666666666666665
CALDAS NOVAS,GOIÁS,Cerrado,-17.69773153846154,-48.63546623076923,660,0.985827,25,32.07549757387775,20.192307692307693
CALDAS NOVAS,GOIÁS,Mata Atlântica,-18.03792,-48.59957,660,0.985827,25,32.07549757387775,20.192307692307693
CALDAZINHA,GOIÁS,Cerrado,-16.69046,-48.964565,661,0.97970563,25,41.411441908743384,4.0
CALDEIRÃO GRANDE,BAHIA,Caatinga,-11.000805,-40.21925,662,0.97668844,25,27.567730646975676,22.25
CALDEIRÃO GRANDE DO PIAUÍ,PIAUÍ,Caatinga,-7.308658333333334,-40.630716666666665,663,0.9716439,25,31.085004795200888,18.5
CALIFÓRNIA,PARANÁ,Mata Atlântica,-23.644675499999998,-51.366625,664,0.982724,25,30.498906736808088,6.25
CALMON,SANTA CATARINA,Mata Atlântica,-26.70371,-50.927170000000004,665,0.0013116185,25,32.04496806759889,2.0
CALUMBI,PERNAMBUCO,Caatinga,-8.04964,-38.06813,666,0.94946414,25,44.27997533747005,9.5
CALÇADO,PERNAMBUCO,Mata Atlântica,-8.71726,-36.36057,667,0.0009608993,25,46.01625709615935,0.5
CALÇOENE,AMAPÁ,Amazônia,2.587905873015873,-50.99092185714286,668,0.9979534,25,26.95833454500094,6.52054794520548
CAMACAN,BAHIA,Mata Atlântica,-15.496786666666667,-39.46393666666666,669,0.9819026,25,32.49634745754606,5.5
CAMACHO,MINAS GERAIS,Mata Atlântica,-20.677606666666666,-45.11787999999999,670,0.9801191,25,22.941691104577828,5.666666666666667
CAMALAÚ,PARAÍBA,Caatinga,-7.860690000000001,-36.82877666666666,671,0.97522503,25,25.064995377677523,14.833333333333334
CAMAMU,BAHIA,Mata Atlântica,-14.013615000000001,-39.176615,672,0.9802539,25,22.995423004254626,8.25
CAMANDUCAIA,MINAS GERAIS,Mata Atlântica,-22.77206,-46.133165000000005,673,0.9751153,25,34.46041637367798,9.5
CAMAPUÃ,MATO GROSSO DO SUL,Cerrado,-19.41325625,-53.960173312500004,674,0.98964053,25,29.055438988493133,5.375
CAMAQUÃ,RIO GRANDE DO SUL,Pampa,-30.9300875,-51.8858175,675,0.9828189,25,35.91490026074267,3.75
CAMAÇARI,BAHIA,Mata Atlântica,-12.705054285714285,-38.20802428571428,676,0.9913589,25,33.27072061687666,9.23076923076923
CAMBARÁ,PARANÁ,Mata Atlântica,-23.012973333333335,-50.0951,677,0.9614541,25,36.573956184342954,11.333333333333334
CAMBARÁ DO SUL,RIO GRANDE DO SUL,Mata Atlântica,-29.073669000000002,-50.1498995,678,0.0008699893,25,31.767033546273144,2.7058823529411766
CAMBIRA,PARANÁ,Mata Atlântica,-23.5564,-51.5961,679,0.981344,25,31.621942522574706,3.5
CAMBORIÚ,SANTA CATARINA,Mata Atlântica,-27.05523,-48.75415,680,0.9990671,25,14.144561535843305,1.5
CAMBUCI,RIO DE JANEIRO,Mata Atlântica,-21.3561,-41.86277,681,0.9801191,25,22.756734115088317,17.5
CAMBUQUIRA,MINAS GERAIS,Mata Atlântica,-21.859845,-45.18901,682,0.965943,25,37.37755689502279,11.0
CAMBÉ,PARANÁ,Mata Atlântica,-23.270310000000002,-51.288705,683,0.98199993,25,25.045256088658373,8.25
CAMETÁ,PARÁ,Amazônia,-2.341692671755725,-49.49871748091603,684,0.99751556,25,30.723002243775703,3.3117647058823527
CAMOCIM,CEARÁ,Caatinga,-2.9317915384615385,-40.777266153846156,685,0.98185664,25,27.987517034071402,6.076923076923077
CAMOCIM DE SÃO FÉLIX,PERNAMBUCO,Caatinga,-8.37184,-35.82793,686,0.9757721,25,22.963308516288468,11.0
CAMPANHA,MINAS GERAIS,Mata Atlântica,-21.867461,-45.416947,687,0.9843329,25,24.09386331891336,6.833333333333333
CAMPANÁRIO,MINAS GERAIS,Mata Atlântica,-18.28791,-41.72034,688,0.97719395,25,30.96477247570279,11.833333333333334
CAMPESTRE,MINAS GERAIS,Mata Atlântica,-21.645815,-46.251729999999995,689,0.98506653,25,28.821176272419606,11.25
CAMPESTRE DA SERRA,RIO GRANDE DO SUL,Mata Atlântica,-28.701819999999998,-51.160655,690,0.9814206,25,26.19301676870836,5.0
CAMPESTRE DE GOIÁS,GOIÁS,Cerrado,-16.76659,-49.689525,691,0.9733103,25,35.12611878794786,8.25
CAMPESTRE DO MARANHÃO,MARANHÃO,Cerrado,-6.157656774193549,-47.27033635483871,692,0.98348457,25,32.993051681886286,7.625
CAMPINA DAS MISSÕES,RIO GRANDE DO SUL,Mata Atlântica,-28.01806,-54.84251,693,0.0017744901,25,34.69187924000033,0.5
CAMPINA DO SIMÃO,PARANÁ,Mata Atlântica,-25.12016,-51.76662,694,0.9740535,25,20.64604183561456,4.0
CAMPINA GRANDE DO SUL,PARANÁ,Mata Atlântica,-25.2444,-48.92688,695,0.00079988316,25,33.5146036357537,2.875
CAMPINA VERDE,MINAS GERAIS,Cerrado,-19.49888,-49.7578136,696,0.96677464,25,36.85611163025082,22.0625
CAMPINA VERDE,MINAS GERAIS,Mata Atlântica,-19.558106666666664,-49.66914333333333,696,0.96677464,25,36.85611163025082,22.0625
CAMPINAS,SÃO PAULO,Mata Atlântica,-22.906498,-47.111199,697,0.9801737,25,27.98924794154995,8.2
CAMPINAS DO PIAUÍ,PIAUÍ,Caatinga,-7.682826,-41.823339999999995,698,0.9601209,25,35.18280208203543,42.1
CAMPINAÇU,GOIÁS,Cerrado,-13.86763880952381,-48.54782359523809,699,0.001152488,25,35.7376594800205,2.8333333333333335
CAMPINORTE,GOIÁS,Cerrado,-14.0228075,-48.98060875,700,0.99079305,25,22.409762363868712,5.25
CAMPINÁPOLIS,MATO GROSSO,Cerrado,-14.389915402985075,-53.15512957611941,701,0.99107236,25,29.996948696272785,30.36842105263158
CAMPO ALEGRE,ALAGOAS,Mata Atlântica,-9.829886,-36.29982,702,0.9810775,25,28.595665330210114,9.5625
CAMPO ALEGRE,SANTA CATARINA,Mata Atlântica,-26.05726,-49.14828,702,0.9810775,25,28.595665330210114,9.5625
CAMPO ALEGRE DE GOIÁS,GOIÁS,Cerrado,-17.463836470588234,-47.765444117647064,703,0.9924452,25,32.089380222170796,13.53125
CAMPO ALEGRE DE LOURDES,BAHIA,Caatinga,-9.4469092,-43.3226572,704,0.98372525,25,27.794112657228954,13.785714285714286
CAMPO ALEGRE DO FIDALGO,PIAUÍ,Caatinga,-8.25207,-41.88889,705,0.9999982,25,18.002039556746453,6.0
CAMPO AZUL,MINAS GERAIS,Cerrado,-16.53456,-44.89992,706,0.98259604,25,29.56006654626907,60.0
CAMPO BELO,MINAS GERAIS,Mata Atlântica,-20.9200475,-45.225369875,707,0.9646771,25,36.13801631013511,38.666666666666664
CAMPO BELO DO SUL,SANTA CATARINA,Mata Atlântica,-27.86985230769231,-50.73825307692308,708,0.9898672,25,26.629539910809875,3.6818181818181817
CAMPO BONITO,PARANÁ,Mata Atlântica,-24.94014,-53.07765,709,0.00029354016,25,48.762266519908,1.0
CAMPO DO BRITO,SERGIPE,Mata Atlântica,-10.82807,-37.44436,710,0.97772104,25,22.581765887465274,6.0
CAMPO DO MEIO,MINAS GERAIS,Mata Atlântica,-21.110734285714283,-45.79573285714286,711,0.9820226,25,28.53022712025745,24.0
CAMPO ERÊ,SANTA CATARINA,Mata Atlântica,-26.44368,-53.10502666666667,712,0.9774818,25,41.52561940173777,4.333333333333333
CAMPO FLORIDO,MINAS GERAIS,Cerrado,-19.740543944444443,-48.672826,713,0.98264503,25,30.26023612224766,52.77777777777778
CAMPO FORMOSO,BAHIA,Caatinga,-10.349847241379312,-40.57606172413793,714,0.9727965,25,28.201732407512218,26.71153846153846
CAMPO GRANDE,MATO GROSSO DO SUL,Cerrado,-20.679261980392155,-54.476552764705886,715,0.99107236,25,29.8710502899386,5.858695652173913
CAMPO GRANDE DO PIAUÍ,PIAUÍ,Caatinga,-7.136816666666667,-41.082429999999995,716,0.9753162,25,24.645319509717364,9.666666666666666
CAMPO LARGO,PARANÁ,Mata Atlântica,-25.227318,-49.646328,717,0.9745335,25,33.89197065290654,3.4
CAMPO LARGO DO PIAUÍ,PIAUÍ,Caatinga,-3.9400183333333327,-42.46886747222222,718,0.9917331,25,27.251650645766112,10.61111111111111
CAMPO LARGO DO PIAUÍ,PIAUÍ,Cerrado,-3.81812,-42.582629999999995,718,0.9917331,25,27.251650645766112,10.61111111111111
CAMPO LIMPO DE GOIÁS,GOIÁS,Cerrado,-16.291635,-49.104385,719,0.98808414,25,20.970400958713956,33.75
CAMPO LIMPO PAULISTA,SÃO PAULO,Mata Atlântica,-23.243995,-46.748295,720,0.97179496,25,41.06416749529682,8.75
CAMPO MAGRO,PARANÁ,Mata Atlântica,-25.297294,-49.477157999999996,721,0.0013444346,25,26.6261169569775,2.4
CAMPO MAIOR,PIAUÍ,Caatinga,-4.824103333333333,-42.103359166666664,722,0.9813897,25,31.3330002563764,9.5
CAMPO MOURÃO,PARANÁ,Mata Atlântica,-24.111085000000003,-52.33985,723,0.9658206,25,38.624527908418145,10.75
CAMPO NOVO DE RONDÔNIA,RONDÔNIA,Amazônia,-10.520050000000001,-63.66540028947368,724,0.9972677,25,25.903490398675352,13.053571428571429
CAMPO NOVO DO PARECIS,MATO GROSSO,Cerrado,-13.562434876033057,-58.12232161157024,725,0.9809671,25,30.4382891256857,31.5
CAMPO REDONDO,RIO GRANDE DO NORTE,Caatinga,-6.18582,-36.19254,726,0.9604389,25,48.387320289848375,10.5
CAMPO VERDE,MATO GROSSO,Cerrado,-15.23787845,-54.910888,727,0.9929594,25,33.36973097955209,14.222222222222221
CAMPOS ALTOS,MINAS GERAIS,Cerrado,-19.587674615384614,-46.162211538461534,728,0.9870782,25,33.15361987643361,22.0
CAMPOS BELOS,GOIÁS,Cerrado,-12.999830357142857,-46.431663535714286,729,0.98449993,25,28.64061213547007,16.583333333333332
CAMPOS BORGES,RIO GRANDE DO SUL,Mata Atlântica,-28.91397,-53.03336,730,0.96456635,25,44.59033798793576,6.5
CAMPOS DE JÚLIO,MATO GROSSO,Cerrado,-13.489969019607843,-59.13965929411765,731,0.9809137,25,29.42067979110583,20.921875
CAMPOS DO JORDÃO,SÃO PAULO,Mata Atlântica,-22.731555,-45.559574999999995,732,0.9737794,25,35.35235373207073,6.75
CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,Mata Atlântica,-21.749721428571426,-41.36490025714286,733,0.9746017,25,31.17228363514856,11.308823529411764
CAMPOS GERAIS,MINAS GERAIS,Cerrado,-21.17344,-45.69965333333334,734,0.9841245,25,32.0049304173928,12.4375
CAMPOS GERAIS,MINAS GERAIS,Mata Atlântica,-21.259583333333335,-45.770745,734,0.9841245,25,32.0049304173928,12.4375
CAMPOS LINDOS,TOCANTINS,Cerrado,-8.217709596774194,-46.87058710483871,735,0.9809137,25,29.37441770253397,16.051546391752577
CAMPOS NOVOS,SANTA CATARINA,Mata Atlântica,-27.431310909090907,-51.23805727272727,736,0.97713006,25,29.328919783102748,3.0
CAMPOS SALES,CEARÁ,Caatinga,-6.963322692307693,-40.24593884615384,737,0.9833009,25,30.848823685253542,24.17391304347826
CAMPOS VERDES,GOIÁS,Cerrado,-14.1623,-49.6306,738,0.0003106508,25,46.50009887425625,1.0
CANA VERDE,MINAS GERAIS,Mata Atlântica,-20.99199,-45.17285,739,0.99999857,25,17.652271543000026,37.5
CANABRAVA DO NORTE,MATO GROSSO,Amazônia,-11.22883,-51.86696423076923,740,0.99494547,25,31.77182145785968,26.0
CANABRAVA DO NORTE,MATO GROSSO,Cerrado,-11.097587,-51.6230824,740,0.99494547,25,31.77182145785968,26.0
CANAPI,ALAGOAS,Caatinga,-9.154990000000002,-37.507198,741,0.9835802,25,25.795212065406837,10.125
CANARANA,BAHIA,Caatinga,-11.825146,-41.723237999999995,742,0.9975325,25,31.70227837651083,23.566666666666666
CANARANA,MATO GROSSO,Amazônia,-13.182010923076922,-52.46040963076923,742,0.9975325,25,31.70227837651083,23.566666666666666
CANARANA,MATO GROSSO,Cerrado,-13.544866650717703,-51.85259912918661,742,0.9975325,25,31.70227837651083,23.566666666666666
CANAS,SÃO PAULO,Mata Atlântica,-22.72151,-45.05668,743,0.9714906,25,48.90890180367775,3.0
CANAVIEIRA,PIAUÍ,Caatinga,-7.468949,-43.617074,744,0.9844073,25,28.74363983614939,15.402439024390244
CANAVIEIRA,PIAUÍ,Cerrado,-7.545126734693877,-43.51836745918368,744,0.9844073,25,28.74363983614939,15.402439024390244
CANAVIEIRAS,BAHIA,Mata Atlântica,-15.577178461538463,-39.07291769230769,745,0.98898405,25,28.894880721245233,4.923076923076923
CANAÃ,MINAS GERAIS,Mata Atlântica,-20.63102,-42.56583,746,0.9779288,25,28.088887192559035,3.5
CANAÃ DOS CARAJÁS,PARÁ,Amazônia,-6.442821052631579,-49.890345789473685,747,0.9947292,25,33.48337560032634,10.516129032258064
CANDEAL,BAHIA,Caatinga,-11.8315,-39.162926666666664,748,0.9774135,25,35.481641075731574,6.375
CANDEAL,BAHIA,Mata Atlântica,-11.98641,-39.28379,748,0.9774135,25,35.481641075731574,6.375
CANDEIAS,MINAS GERAIS,Cerrado,-20.72016,-45.4227,749,0.0008726905,25,31.337081864780657,2.5
CANDEIAS,MINAS GERAIS,Mata Atlântica,-20.734516666666668,-45.14867666666667,749,0.0008726905,25,31.337081864780657,2.5
CANDEIAS DO JAMARI,RONDÔNIA,Amazônia,-8.778783927203065,-63.1050140440613,750,0.9975325,25,31.745153236170363,7.886904761904762
CANDELÁRIA,RIO GRANDE DO SUL,Mata Atlântica,-29.695383333333336,-52.784079999999996,751,0.00035366794,25,37.51849658692245,2.6666666666666665
CANDIBA,BAHIA,Caatinga,-14.40446,-42.7493,752,0.00047562618,25,41.84980667137932,2.0
CANDIOTA,RIO GRANDE DO SUL,Pampa,-31.591433000000002,-53.7728748,753,0.99957186,25,17.220730913897377,2.875
CANDÓI,PARANÁ,Mata Atlântica,-25.580002222222223,-52.145244444444444,754,0.9702214,25,34.797398629562565,5.0
CANELA,RIO GRANDE DO SUL,Mata Atlântica,-29.380376666666667,-50.73683666666667,755,0.98083365,25,29.191235201863368,4.166666666666667
CANGUARETAMA,RIO GRANDE DO NORTE,Mata Atlântica,-6.4267900000000004,-35.15244333333333,756,0.986048,25,26.40483108914694,26.333333333333332
CANGUÇU,RIO GRANDE DO SUL,Pampa,-31.20051794736842,-52.66867889473684,757,0.0018339307,25,27.60745805416802,2.5555555555555554
CANHOBA,SERGIPE,Mata Atlântica,-10.16058,-37.1164,758,0.002996428,25,25.528637125760135,2.0
CANINDÉ,CEARÁ,Caatinga,-4.406753823529412,-39.405547705882356,759,0.98360485,25,29.40969909378383,24.338709677419356
CANINDÉ DE SÃO FRANCISCO,SERGIPE,Caatinga,-9.72385,-37.83768,760,0.97324646,25,30.354591802213818,17.125
CANOAS,RIO GRANDE DO SUL,Pampa,-29.86413,-51.16542,761,0.00551453,25,23.96641511286294,0.0
